Time,Value,Segment UID
1736469484.2022703,29.99911,step_filament_voltages
1736469485.1687758,29.99911,step_filament_voltages
1736469486.1862266,29.99911,step_filament_voltages
1736469487.2036219,29.99911,step_filament_voltages
1736469488.1701188,29.99911,step_filament_voltages
1736469489.187521,29.99911,step_filament_voltages
1736469490.205046,29.99911,step_filament_voltages
1736469491.0185916,29.99911,step_filament_voltages
1736469492.0362785,29.99911,step_filament_voltages
1736469493.0539212,29.99911,step_filament_voltages
1736469494.0202432,29.99911,step_filament_voltages
1736469495.0374513,29.99911,step_filament_voltages
1736469496.055109,29.99911,step_filament_voltages
1736469497.0214894,29.99911,step_filament_voltages
1736469498.0391986,29.99911,step_filament_voltages
1736469499.3615615,29.99911,step_filament_voltages
1736469500.3279223,29.99911,step_filament_voltages
1736469501.3453908,29.99911,step_filament_voltages
1736469502.311931,29.99911,step_filament_voltages
1736469503.2783718,29.99911,step_filament_voltages
1736469504.2959752,29.99911,step_filament_voltages
1736469505.3135247,29.99911,step_filament_voltages
1736469506.280048,29.99911,step_filament_voltages
1736469507.3484514,29.99911,step_filament_voltages
1736469508.3151448,29.99911,step_filament_voltages
1736469509.2815535,29.99911,step_filament_voltages
1736469510.299221,29.99911,step_filament_voltages
1736469511.3168092,29.99911,step_filament_voltages
1736469512.2832115,29.99911,step_filament_voltages
1736469513.2500114,29.99911,step_filament_voltages
1736469514.267357,29.99911,step_filament_voltages
1736469515.2340364,29.99911,step_filament_voltages
1736469516.2513988,29.99911,step_filament_voltages
1736469517.2690606,29.99911,step_filament_voltages
1736469518.2354424,29.99911,step_filament_voltages
1736469519.2531073,29.99911,step_filament_voltages
1736469520.3213391,29.99911,step_filament_voltages
1736469521.338917,29.99911,step_filament_voltages
1736469522.1536126,29.99911,step_filament_voltages
1736469523.1711047,29.99911,step_filament_voltages
1736469524.188559,29.99911,step_filament_voltages
1736469525.0019836,29.99911,step_filament_voltages
1736469526.0197206,30.00007,step_filament_voltages
1736469527.0372972,29.99911,step_filament_voltages
1736469528.0040085,29.99911,step_filament_voltages
1736469529.0215273,29.99911,step_filament_voltages
1736469530.0390286,29.99911,step_filament_voltages
1736469531.0053055,29.99911,step_filament_voltages
1736469532.1750133,29.99911,step_filament_voltages
1736469533.1924105,29.99911,step_filament_voltages
1736469534.1590488,29.99911,step_filament_voltages
1736469535.1764364,29.99911,step_filament_voltages
1736469536.1940978,29.99911,step_filament_voltages
1736469537.1605594,29.99911,step_filament_voltages
1736469538.1783435,29.99911,step_filament_voltages
1736469539.19588,29.99911,step_filament_voltages
1736469540.1624038,29.99911,step_filament_voltages
1736469541.1797888,29.99911,step_filament_voltages
1736469542.1973462,29.99911,step_filament_voltages
1736469543.1639977,29.99911,step_filament_voltages
1736469544.1815143,29.99911,step_filament_voltages
1736469545.1989086,29.99911,step_filament_voltages
1736469546.1654456,29.99911,step_filament_voltages
1736469547.1830466,29.99911,step_filament_voltages
1736469548.2007456,29.99911,step_filament_voltages
1736469549.3710327,29.99911,step_filament_voltages
1736469550.3373945,29.99911,step_filament_voltages
1736469551.4060032,29.99911,step_filament_voltages
1736469552.3215098,29.99911,step_filament_voltages
1736469553.3389447,29.99911,step_filament_voltages
1736469554.3058043,29.99911,step_filament_voltages
1736469555.3232033,29.99911,step_filament_voltages
1736469556.289576,29.99911,step_filament_voltages
1736469557.2061028,29.99911,step_filament_voltages
1736469558.222829,29.99911,step_filament_voltages
1736469559.1892438,29.99911,step_filament_voltages
1736469560.2067525,29.99911,step_filament_voltages
1736469561.224217,29.99911,step_filament_voltages
1736469562.1907659,29.99911,step_filament_voltages
1736469563.2081773,29.99911,step_filament_voltages
1736469564.0738597,29.99911,step_filament_voltages
1736469565.040241,29.99911,step_filament_voltages
1736469566.0577848,29.99911,step_filament_voltages
1736469567.0754602,29.99911,step_filament_voltages
1736469568.042067,29.99911,step_filament_voltages
1736469569.0595965,29.99911,step_filament_voltages
1736469570.0770679,29.99911,step_filament_voltages
1736469571.094846,29.99911,step_filament_voltages
1736469572.0612297,29.99911,step_filament_voltages
1736469573.0788596,29.99911,step_filament_voltages
1736469574.0453434,29.99911,step_filament_voltages
1736469575.011777,29.99911,step_filament_voltages
1736469576.0293047,29.99911,step_filament_voltages
1736469576.9959252,29.99911,step_filament_voltages
1736469578.0133252,29.99911,step_filament_voltages
1736469579.030868,29.99911,step_filament_voltages
1736469580.0482473,29.99911,step_filament_voltages
1736469581.015035,29.99911,step_filament_voltages
1736469582.0322452,29.99911,step_filament_voltages
1736469582.9987926,29.99911,step_filament_voltages
1736469584.0162637,29.99911,step_filament_voltages
1736469585.186717,29.99911,step_filament_voltages
1736469586.204359,29.99911,step_filament_voltages
1736469587.1708546,29.99911,step_filament_voltages
1736469588.1883829,29.99911,step_filament_voltages
1736469589.2058642,29.99911,step_filament_voltages
1736469590.1722422,29.99911,step_filament_voltages
1736469591.1897857,29.99911,step_filament_voltages
1736469592.2073984,29.99911,step_filament_voltages
1736469593.3257833,29.99911,step_filament_voltages
1736469594.3433213,29.99911,step_filament_voltages
1736469595.3607814,29.99911,step_filament_voltages
1736469596.3274431,29.99911,step_filament_voltages
1736469597.3450692,29.99911,step_filament_voltages
1736469598.3625698,29.99911,step_filament_voltages
1736469599.3291798,29.99911,step_filament_voltages
1736469600.346523,29.99911,step_filament_voltages
1736469601.3641562,29.99911,step_filament_voltages
