Time,Value,Segment UID
1736469570.3522904,0.6515894,step_filament_voltages
1736469571.3689072,0.6514259,step_filament_voltages
1736469572.334429,0.6514259,step_filament_voltages
1736469573.350964,0.6514259,step_filament_voltages
1736469574.3168516,0.6512624,step_filament_voltages
1736469575.282373,0.6512624,step_filament_voltages
1736469576.2990308,0.6607409,step_filament_voltages
1736469577.2645695,0.6605774,step_filament_voltages
1736469578.281293,0.6605774,step_filament_voltages
1736469579.2978835,0.6604139,step_filament_voltages
1736469580.3653853,0.6604139,step_filament_voltages
1736469581.3308089,0.6602504,step_filament_voltages
1736469582.1948688,0.6602504,step_filament_voltages
1736469583.1606255,0.6602504,step_filament_voltages
1736469584.1769862,0.6602504,step_filament_voltages
1736469585.0918746,0.6600869,step_filament_voltages
1736469586.1082087,0.6600869,step_filament_voltages
1736469587.0738504,0.6600869,step_filament_voltages
1736469588.0904365,0.6600869,step_filament_voltages
1736469589.107144,0.6599234,step_filament_voltages
1736469590.07272,0.6599234,step_filament_voltages
1736469591.0891867,0.6597598,step_filament_voltages
1736469592.1061525,0.6597598,step_filament_voltages
1736469593.071713,0.6597598,step_filament_voltages
1736469594.0883162,0.6597598,step_filament_voltages
1736469595.104914,0.6595963,step_filament_voltages
1736469596.0705886,0.6690749,step_filament_voltages
1736469597.087214,0.6687478,step_filament_voltages
1736469598.1036484,0.6687478,step_filament_voltages
1736469599.0693483,0.6685843,step_filament_voltages
1736469600.0855913,0.6685843,step_filament_voltages
1736469601.1023593,0.6685843,step_filament_voltages
1736469602.1187363,0.6684209,step_filament_voltages
1736469603.0844333,0.6684209,step_filament_voltages
1736469604.101031,0.6684209,step_filament_voltages
1736469605.066268,0.6682574,step_filament_voltages
1736469606.0827935,0.6682574,step_filament_voltages
1736469607.0993109,0.6680939,step_filament_voltages
1736469608.115591,0.6680939,step_filament_voltages
1736469609.0812423,0.6680939,step_filament_voltages
1736469610.0975544,0.6679303,step_filament_voltages
1736469611.114006,0.6679303,step_filament_voltages
1736469612.0793207,0.6679303,step_filament_voltages
1736469613.095649,0.6679303,step_filament_voltages
1736469614.1122005,0.6677668,step_filament_voltages
1736469615.0776134,0.6677668,step_filament_voltages
1736469616.094105,0.6769183,step_filament_voltages
1736469617.1103556,0.6767548,step_filament_voltages
1736469618.0760715,0.6767549,step_filament_voltages
1736469619.0924852,0.6765914,step_filament_voltages
1736469620.1089165,0.6765913,step_filament_voltages
1736469621.0744514,0.6765913,step_filament_voltages
1736469622.0910106,0.6764278,step_filament_voltages
1736469623.1074233,0.6764278,step_filament_voltages
1736469624.0729914,0.6762643,step_filament_voltages
1736469625.089539,0.6762643,step_filament_voltages
1736469626.1060264,0.6762643,step_filament_voltages
1736469627.07137,0.6761008,step_filament_voltages
1736469628.0881424,0.6761008,step_filament_voltages
1736469629.104479,0.6759373,step_filament_voltages
1736469630.0701938,0.6759373,step_filament_voltages
1736469631.0864954,0.6759373,step_filament_voltages
1736469632.1031718,0.6757738,step_filament_voltages
1736469633.0689797,0.6757738,step_filament_voltages
1736469634.085454,0.6757738,step_filament_voltages
1736469635.102331,0.6757739,step_filament_voltages
1736469636.0678666,0.6847619,step_filament_voltages
1736469637.0845034,0.6845984,step_filament_voltages
1736469638.1012552,0.6845984,step_filament_voltages
1736469639.1177588,0.6844348,step_filament_voltages
1736469640.0832782,0.6844348,step_filament_voltages
1736469641.1000853,0.6842713,step_filament_voltages
1736469642.1166039,0.6842713,step_filament_voltages
1736469643.082365,0.6842713,step_filament_voltages
1736469644.0985916,0.6841078,step_filament_voltages
1736469645.1153073,0.6841078,step_filament_voltages
1736469646.0809,0.6839443,step_filament_voltages
1736469647.097511,0.6839443,step_filament_voltages
1736469648.114275,0.6839443,step_filament_voltages
1736469649.0798178,0.6837808,step_filament_voltages
1736469650.096413,0.6837808,step_filament_voltages
1736469651.1131637,0.6837808,step_filament_voltages
1736469652.0785437,0.6836173,step_filament_voltages
1736469653.0953445,0.6836173,step_filament_voltages
1736469654.1120472,0.6836173,step_filament_voltages
1736469655.0775712,0.6834538,step_filament_voltages
1736469656.0941808,0.6924418,step_filament_voltages
1736469657.110815,0.6922783,step_filament_voltages
1736469658.0763958,0.6922783,step_filament_voltages
1736469659.093083,0.6921148,step_filament_voltages
1736469660.1094768,0.6921148,step_filament_voltages
1736469661.0752363,0.6919513,step_filament_voltages
1736469662.0917685,0.6919513,step_filament_voltages
1736469663.108579,0.6919513,step_filament_voltages
1736469664.0742028,0.6917878,step_filament_voltages
1736469665.0910728,0.6917878,step_filament_voltages
1736469666.1073215,0.6916243,step_filament_voltages
1736469667.124136,0.6916243,step_filament_voltages
1736469668.0896072,0.6916243,step_filament_voltages
1736469669.1061134,0.6914608,step_filament_voltages
1736469670.1229098,0.6914608,step_filament_voltages
1736469671.0885077,0.6914608,step_filament_voltages
1736469672.10498,0.6912973,step_filament_voltages
1736469673.1215386,0.6912973,step_filament_voltages
1736469674.0870876,0.6912973,step_filament_voltages
1736469675.1039498,0.6911337,step_filament_voltages
