Time,Value,Segment UID
1736469688.9301004,2.312863,step_filament_voltages
1736469689.94672,2.312863,step_filament_voltages
1736469690.963274,2.312863,step_filament_voltages
1736469691.9799306,2.312863,step_filament_voltages
1736469692.9455793,2.312863,step_filament_voltages
1736469693.961905,2.312863,step_filament_voltages
1736469694.927378,2.312863,step_filament_voltages
1736469695.9439883,2.363608,step_filament_voltages
1736469696.9602914,2.363808,step_filament_voltages
1736469697.9770622,2.363609,step_filament_voltages
1736469698.9425101,2.363808,step_filament_voltages
1736469699.9590745,2.363808,step_filament_voltages
1736469700.9756458,2.363808,step_filament_voltages
1736469701.9412897,2.363809,step_filament_voltages
1736469702.9579914,2.363809,step_filament_voltages
1736469703.9747953,2.363809,step_filament_voltages
1736469704.9402406,2.363609,step_filament_voltages
1736469705.9568374,2.363609,step_filament_voltages
1736469706.9733279,2.363809,step_filament_voltages
1736469707.9389217,2.363809,step_filament_voltages
1736469708.9556146,2.363809,step_filament_voltages
1736469709.9721968,2.363809,step_filament_voltages
1736469710.9378138,2.363609,step_filament_voltages
1736469711.9542427,2.363809,step_filament_voltages
1736469712.970918,2.363609,step_filament_voltages
1736469713.9365528,2.363809,step_filament_voltages
1736469714.9531157,2.363809,step_filament_voltages
1736469715.9697552,2.414155,step_filament_voltages
